"Date","HospitalValue","BoardValue","NationalValue",
"31 May 2021","0.318","0.304","0.260",
"30 Apr 2021","0.315","0.316","0.267",
"31 Mar 2021","0.350","0.353","0.295",
"28 Feb 2021","0.399","0.389","0.315",
"31 Jan 2021","0.358","0.355","0.318",
"31 Dec 2020","0.327","0.346","0.298",
"31 Oct 2020","0.345","0.340","0.281",
"30 Sep 2020","0.300","0.304","0.259",
"31 Aug 2020","0.298","0.295","0.254",
"31 Jul 2020","0.327","0.309","0.268",
"30 Jun 2020","0.356","0.321","0.280",
"31 May 2020","0.400","0.322","0.295",
"30 Apr 2020","0.426","0.360","0.321",
"31 Mar 2020","0.324","0.331","0.262",
"29 Feb 2020","0.311","0.320","0.248",
"31 Jan 2020","0.318","0.330","0.253",
"31 Dec 2019","0.310","0.321","0.258",
"30 Nov 2019","0.319","0.315","0.252",
"31 Oct 2019","0.304","0.308","0.247",
"30 Sep 2019","0.299","0.296","0.231",
"31 Aug 2019","0.272","0.290","0.226",
"31 Jul 2019","0.288","0.302","0.228",
"30 Jun 2019","0.275","0.284","0.227",
"31 May 2019","0.286","0.298","0.230",
"30 Apr 2019","0.294","0.301","0.230",
"31 Mar 2019","0.290","0.312","0.237",
"28 Feb 2019","0.301","0.312","0.241",
"31 Jan 2019","0.312","0.323","0.253",
"31 Dec 2018","0.297","0.314","0.254",
"30 Nov 2018","0.302","0.311","0.244",
"31 Oct 2018","0.303","0.305","0.239",
"30 Sep 2018","0.286","0.288","0.226",
"31 Aug 2018","0.300","0.298","0.226",
"31 Jul 2018","0.263","0.285","0.217",
"30 Jun 2018","0.257","0.269","0.214",
"31 May 2018","0.255","0.270","0.214",
"30 Apr 2018","0.281","0.303","0.231",
"31 Mar 2018","0.296","0.311","0.242",
"28 Feb 2018","0.289","0.320","0.246",
"31 Jan 2018","0.337","0.346","0.259",
"31 Dec 2017","0.305","0.314","0.253",
"30 Nov 2017","0.304","0.304","0.243",
"31 Oct 2017","0.301","0.301","0.235",
"30 Sep 2017","0.304","0.294","0.229",
"31 Aug 2017","0.282","0.292","0.223",
"31 Jul 2017","0.271","0.292","0.226",
"01 Jun 2017","0.282","0.289","0.225",
"31 May 2017","0.268","0.283","0.222",
"30 Apr 2017","0.242","0.277","0.231",
"01 Mar 2017","0.243","0.286","0.236",
"01 Feb 2017","0.275","0.307","0.251",
"01 Jan 2017","0.270","0.307","0.256",
"01 Dec 2016","0.257","0.298","0.255",
"01 Nov 2016","0.247","0.283","0.245",
"01 Oct 2016","0.238","0.285","0.239",
"01 Sep 2016","0.231","0.274","0.225",
"01 Aug 2016","0.235","0.274","0.225",
"01 Jul 2016","0.233","0.288","0.231",
"01 Jun 2016","0.220","0.272","0.221",
"01 May 2016","0.209","0.265","0.222",
"01 Apr 2016","0.211","0.284","0.241",
"01 Mar 2016","0.230","0.281","0.238",
"01 Feb 2016","0.234","0.293","0.246",
"01 Jan 2016","0.247","0.297","0.256",
"01 Dec 2015","0.238","0.308","0.263",
"01 Nov 2015","0.223","0.292","0.251",
"01 Oct 2015","0.215","0.278","0.243",
"01 Sep 2015","0.198","0.272","0.232",
"01 Aug 2015","0.210","0.276","0.231",
"01 Jul 2015","0.208","0.284","0.237",
"01 Jun 2015","0.219","0.273","0.231",
"01 May 2015","0.201","0.267","0.242",
"01 Apr 2015","0.207","0.275","0.246",
"31 Mar 2015","0.224","0.287","0.251",
"28 Feb 2015","0.241","0.299","0.259",
"31 Jan 2015","0.227","0.296","0.268",
"31 Dec 2014","0.247","0.293","0.270",
"30 Nov 2014","0.225","0.260","0.252",
"31 Oct 2014","0.235","0.270","0.251",
"30 Sep 2014","0.232","0.260","0.232",
"31 Aug 2014","0.232","0.260","0.236",
"31 Jul 2014","0.206","0.253","0.230",
"30 Jun 2014","0.197","0.240","0.228",
"31 May 2014","0.212","0.251","0.237",
"30 Apr 2014","0.219","0.259","0.243",
"31 Mar 2014","0.217","0.257","0.243",
"28 Feb 2014","0.240","0.277","0.257",
"31 Jan 2014","0.233","0.280","0.269",
