"Date","BoardValue","NationalValue",
"01 Apr 2021","N/A","32600.000",
"01 Mar 2021","N/A","33840.000",
"01 Feb 2021","N/A","30450.000",
"01 Jan 2021","N/A","35173.000",
"01 Dec 2020","N/A","33343.000",
"01 Nov 2020","N/A","33463.000",
"01 Oct 2020","N/A","33256.000",
"01 Sep 2020","N/A","32959.000",
"01 Aug 2020","N/A","32318.000",
"01 Jul 2020","N/A","28377.000",
"01 Jun 2020","N/A","23729.000",
"01 May 2020","N/A","21225.000",
"01 Apr 2020","N/A","20293.000",
"01 Mar 2020","N/A","45009.000",
"01 Feb 2020","N/A","46875.000",
"01 Jan 2020","N/A","47529.000",
"01 Dec 2019","N/A","45404.000",
"01 Nov 2019","N/A","44915.000",
"01 Oct 2019","N/A","46240.000",
"01 Sep 2019","N/A","45632.000",
"01 Aug 2019","N/A","46897.000",
"01 Jun 2019","N/A","42252.000",
"01 May 2019","N/A","45061.000",
"01 Apr 2019","N/A","40994.000",
"01 Mar 2019","N/A","43419.000",
"01 Feb 2019","N/A","40813.000",
"01 Jan 2019","N/A","43863.000",
"01 Dec 2018","N/A","42732.000",
"01 Nov 2018","N/A","43918.000",
"01 Oct 2018","N/A","47302.000",
"01 Sep 2018","N/A","45470.000",
"01 Aug 2018","N/A","43672.000",
"01 Jul 2018","N/A","43511.000",
"01 Jun 2018","N/A","42375.000",
"01 May 2018","N/A","43244.000",
"01 Apr 2018","N/A","41453.000",
"01 Mar 2018","N/A","42628.000",
"01 Feb 2018","N/A","38394.000",
"01 Jan 2018","N/A","40152.000",
"01 Dec 2017","N/A","41898.000",
"01 Nov 2017","N/A","42320.000",
"01 Oct 2017","N/A","44494.000",
"01 Sep 2017","N/A","42110.000",
"01 Aug 2017","N/A","41632.000",
"01 Jul 2017","N/A","40667.000",
"01 Jun 2017","N/A","39252.000",
"01 May 2017","N/A","39651.000",
"01 Apr 2017","N/A","40925.000",
"01 Mar 2017","N/A","41493.000",
"01 Feb 2017","N/A","40246.000",
"01 Jan 2017","N/A","44222.000",
"01 Dec 2016","N/A","45067.000",
"01 Nov 2016","N/A","45639.000",
"01 Oct 2016","N/A","48104.000",
"01 Sep 2016","N/A","45074.000",
"01 Aug 2016","N/A","45551.000",
"01 Jul 2016","N/A","43919.000",
