"Date","HospitalValue","BoardValue","NationalValue",
"20 Jun 2021","176.000","1333.000","27886.000",
"13 Jun 2021","176.000","1294.000","28326.000",
"06 Jun 2021","197.000","1372.000","28588.000",
"30 May 2021","190.000","1221.000","26127.000",
"23 May 2021","179.000","1136.000","25724.000",
"16 May 2021","152.000","1177.000","25816.000",
"09 May 2021","128.000","1003.000","23954.000",
"02 May 2021","175.000","1053.000","23828.000",
"25 Apr 2021","184.000","1082.000","24879.000",
"18 Apr 2021","177.000","1036.000","23419.000",
"11 Apr 2021","149.000","859.000","22025.000",
"04 Apr 2021","142.000","924.000","22591.000",
"28 Mar 2021","153.000","907.000","21465.000",
"21 Mar 2021","134.000","904.000","21626.000",
"14 Mar 2021","138.000","837.000","19104.000",
"07 Mar 2021","138.000","855.000","18827.000",
"28 Feb 2021","141.000","786.000","18786.000",
"21 Feb 2021","130.000","810.000","18296.000",
"14 Feb 2021","142.000","809.000","16873.000",
"07 Feb 2021","107.000","658.000","16152.000",
"31 Jan 2021","135.000","711.000","16337.000",
"24 Jan 2021","124.000","712.000","16312.000",
"17 Jan 2021","120.000","696.000","15689.000",
"10 Jan 2021","107.000","733.000","18417.000",
"03 Jan 2021","129.000","834.000","18817.000",
"27 Dec 2020","114.000","736.000","16442.000",
"20 Dec 2020","123.000","880.000","19327.000",
"13 Dec 2020","151.000","887.000","19064.000",
"06 Dec 2020","134.000","889.000","18673.000",
"29 Nov 2020","140.000","964.000","19630.000",
"22 Nov 2020","121.000","928.000","19710.000",
"15 Nov 2020","141.000","999.000","20333.000",
"08 Nov 2020","126.000","907.000","20164.000",
"01 Nov 2020","148.000","992.000","20336.000",
"25 Oct 2020","138.000","926.000","20565.000",
"18 Oct 2020","126.000","919.000","19904.000",
"11 Oct 2020","134.000","979.000","22181.000",
"04 Oct 2020","133.000","973.000","21817.000",
"27 Sep 2020","135.000","1049.000","22247.000",
"20 Sep 2020","164.000","1114.000","23761.000",
"13 Sep 2020","164.000","1090.000","23352.000",
"06 Sep 2020","162.000","1140.000","23682.000",
"30 Aug 2020","157.000","1206.000","23421.000",
"23 Aug 2020","161.000","1257.000","24050.000",
"16 Aug 2020","148.000","1281.000","24009.000",
"09 Aug 2020","178.000","1237.000","22844.000",
"02 Aug 2020","164.000","1108.000","22395.000",
"26 Jul 2020","134.000","1115.000","22549.000",
"19 Jul 2020","146.000","1096.000","22437.000",
"12 Jul 2020","174.000","1035.000","21468.000",
"05 Jul 2020","136.000","857.000","20505.000",
"28 Jun 2020","151.000","991.000","21677.000",
"21 Jun 2020","124.000","880.000","21358.000",
"14 Jun 2020","99.000","905.000","19216.000",
"07 Jun 2020","154.000","857.000","20097.000",
"31 May 2020","141.000","848.000","19741.000",
"24 May 2020","120.000","698.000","17635.000",
"17 May 2020","127.000","684.000","16352.000",
"10 May 2020","118.000","668.000","16801.000",
"03 May 2020","130.000","667.000","16081.000",
"26 Apr 2020","92.000","574.000","15048.000",
"19 Apr 2020","110.000","522.000","12892.000",
"12 Apr 2020","105.000","507.000","11865.000",
"05 Apr 2020","80.000","444.000","11275.000",
"29 Mar 2020","85.000","448.000","11059.000",
"22 Mar 2020","114.000","737.000","16518.000",
"15 Mar 2020","145.000","1026.000","24052.000",
"08 Mar 2020","181.000","1155.000","26103.000",
"01 Mar 2020","155.000","1153.000","26351.000",
"23 Feb 2020","165.000","1074.000","26012.000",
"16 Feb 2020","148.000","1069.000","24592.000",
"09 Feb 2020","168.000","1116.000","26048.000",
"02 Feb 2020","157.000","1128.000","26250.000",
"26 Jan 2020","137.000","1043.000","26183.000",
"19 Jan 2020","150.000","1022.000","25447.000",
"12 Jan 2020","174.000","1097.000","25375.000",
"05 Jan 2020","180.000","1307.000","26453.000",
"29 Dec 2019","155.000","1214.000","25006.000",
"22 Dec 2019","166.000","1210.000","27702.000",
"15 Dec 2019","179.000","1131.000","27330.000",
"08 Dec 2019","142.000","1131.000","27387.000",
"01 Dec 2019","139.000","1087.000","27612.000",
"24 Nov 2019","149.000","1118.000","27356.000",
"17 Nov 2019","129.000","1150.000","27779.000",
"10 Nov 2019","139.000","1156.000","28267.000",
"03 Nov 2019","169.000","1186.000","27386.000",
"27 Oct 2019","176.000","1152.000","27289.000",
"20 Oct 2019","129.000","1166.000","26421.000",
"13 Oct 2019","137.000","1203.000","27981.000",
"06 Oct 2019","165.000","1188.000","28187.000",
"29 Sep 2019","180.000","1327.000","29422.000",
"22 Sep 2019","140.000","1299.000","29511.000",
"15 Sep 2019","175.000","1326.000","28684.000",
"08 Sep 2019","188.000","1358.000","28177.000",
"01 Sep 2019","167.000","1389.000","29316.000",
"25 Aug 2019","175.000","1420.000","28593.000",
