"Date","HospitalValue","BoardValue","NationalValue",
"20 Jun 2021","594.000","594.000","27886.000",
"13 Jun 2021","638.000","638.000","28326.000",
"06 Jun 2021","675.000","675.000","28588.000",
"30 May 2021","689.000","689.000","26127.000",
"23 May 2021","585.000","585.000","25724.000",
"16 May 2021","590.000","590.000","25816.000",
"09 May 2021","535.000","535.000","23954.000",
"02 May 2021","527.000","527.000","23828.000",
"25 Apr 2021","636.000","636.000","24879.000",
"18 Apr 2021","532.000","532.000","23419.000",
"11 Apr 2021","525.000","525.000","22025.000",
"04 Apr 2021","523.000","523.000","22591.000",
"28 Mar 2021","493.000","493.000","21465.000",
"21 Mar 2021","477.000","477.000","21626.000",
"14 Mar 2021","456.000","456.000","19104.000",
"07 Mar 2021","449.000","449.000","18827.000",
"28 Feb 2021","484.000","484.000","18786.000",
"21 Feb 2021","474.000","474.000","18296.000",
"14 Feb 2021","438.000","438.000","16873.000",
"07 Feb 2021","404.000","404.000","16152.000",
"31 Jan 2021","435.000","435.000","16337.000",
"24 Jan 2021","423.000","423.000","16312.000",
"17 Jan 2021","401.000","401.000","15689.000",
"10 Jan 2021","430.000","430.000","18417.000",
"03 Jan 2021","477.000","477.000","18817.000",
"27 Dec 2020","375.000","375.000","16442.000",
"20 Dec 2020","493.000","493.000","19327.000",
"13 Dec 2020","459.000","459.000","19064.000",
"06 Dec 2020","487.000","487.000","18673.000",
"29 Nov 2020","477.000","477.000","19630.000",
"22 Nov 2020","470.000","470.000","19710.000",
"15 Nov 2020","500.000","500.000","20333.000",
"08 Nov 2020","521.000","521.000","20164.000",
"01 Nov 2020","521.000","521.000","20336.000",
"25 Oct 2020","477.000","477.000","20565.000",
"18 Oct 2020","455.000","455.000","19904.000",
"11 Oct 2020","521.000","521.000","22181.000",
"04 Oct 2020","529.000","529.000","21817.000",
"27 Sep 2020","522.000","522.000","22247.000",
"20 Sep 2020","575.000","575.000","23761.000",
"13 Sep 2020","604.000","604.000","23352.000",
"06 Sep 2020","637.000","637.000","23682.000",
"30 Aug 2020","558.000","558.000","23421.000",
"23 Aug 2020","627.000","627.000","24050.000",
"16 Aug 2020","585.000","585.000","24009.000",
"09 Aug 2020","503.000","503.000","22844.000",
"02 Aug 2020","544.000","544.000","22395.000",
"26 Jul 2020","587.000","587.000","22549.000",
"19 Jul 2020","586.000","586.000","22437.000",
"12 Jul 2020","499.000","499.000","21468.000",
"05 Jul 2020","493.000","493.000","20505.000",
"28 Jun 2020","529.000","529.000","21677.000",
"21 Jun 2020","506.000","506.000","21358.000",
"14 Jun 2020","479.000","479.000","19216.000",
"07 Jun 2020","501.000","501.000","20097.000",
"31 May 2020","501.000","501.000","19741.000",
"24 May 2020","470.000","470.000","17635.000",
"17 May 2020","408.000","408.000","16352.000",
"10 May 2020","392.000","392.000","16801.000",
"03 May 2020","371.000","371.000","16081.000",
"26 Apr 2020","399.000","399.000","15048.000",
