"Date","BoardValue","NationalValue",
"31 Mar 2021","835.000","152395.900",
"31 Dec 2020","839.000","148636.700",
"30 Sep 2020","850.100","146630.900",
"30 Jun 2020","N/A","N/A",
"31 Mar 2020","838.000","143440.600",
"31 Dec 2019","838.400","142471.400",
"30 Sep 2019","834.300","141425.200",
"31 Mar 2019","830.890","140881.230",
"31 Dec 2018","826.000","140710.000",
"30 Sep 2018","828.000","139765.000",
"30 Jun 2018","822.940","139095.160",
"31 Mar 2018","819.500","139918.400",
"31 Dec 2017","827.700","140261.900",
"30 Sep 2017","816.252","139492.096",
"30 Jun 2017","821.600","138931.400",
"31 Mar 2017","829.060","139430.870",
"31 Dec 2016","816.600","139262.000",
"30 Sep 2016","803.600","138651.200",
"30 Jun 2016","799.902","138125.440",
"31 Mar 2016","813.400","138458.200",
"31 Dec 2015","810.000","138310.000",
"30 Sep 2015","807.700","137727.900",
"30 Jun 2015","812.600","137420.700",
"31 Mar 2015","823.400","137603.500",
"31 Dec 2014","835.500","137511.900",
"30 Sep 2014","834.400","136684.700",
"30 Jun 2014","852.200","135880.700",
"31 Mar 2014","846.000","135625.700",
