"Date","HospitalValue","BoardValue","NationalValue",
"20 Jun 2021","0.000","5.000","130.000",
"13 Jun 2021","0.000","1.000","118.000",
"06 Jun 2021","0.000","2.000","115.000",
"30 May 2021","0.000","2.000","119.000",
"23 May 2021","0.000","0.000","113.000",
"16 May 2021","0.000","3.000","105.000",
"09 May 2021","0.000","1.000","41.000",
"02 May 2021","0.000","1.000","41.000",
"25 Apr 2021","0.000","2.000","34.000",
"18 Apr 2021","0.000","0.000","52.000",
"11 Apr 2021","0.000","0.000","64.000",
"04 Apr 2021","0.000","1.000","62.000",
"28 Mar 2021","0.000","0.000","72.000",
"21 Mar 2021","0.000","0.000","95.000",
"14 Mar 2021","0.000","1.000","57.000",
"07 Mar 2021","0.000","1.000","54.000",
"28 Feb 2021","0.000","2.000","120.000",
"21 Feb 2021","0.000","1.000","104.000",
"14 Feb 2021","0.000","0.000","95.000",
"07 Feb 2021","0.000","1.000","157.000",
"31 Jan 2021","0.000","1.000","88.000",
"24 Jan 2021","0.000","4.000","116.000",
"17 Jan 2021","0.000","2.000","146.000",
"10 Jan 2021","0.000","4.000","202.000",
"03 Jan 2021","0.000","2.000","124.000",
"27 Dec 2020","0.000","1.000","53.000",
"20 Dec 2020","0.000","4.000","236.000",
"13 Dec 2020","0.000","6.000","166.000",
"06 Dec 2020","0.000","1.000","79.000",
"29 Nov 2020","0.000","1.000","35.000",
"22 Nov 2020","0.000","1.000","85.000",
"15 Nov 2020","0.000","1.000","57.000",
"08 Nov 2020","0.000","0.000","98.000",
"01 Nov 2020","0.000","2.000","77.000",
"25 Oct 2020","0.000","0.000","77.000",
"18 Oct 2020","0.000","3.000","32.000",
"11 Oct 2020","0.000","0.000","46.000",
"04 Oct 2020","0.000","0.000","28.000",
"27 Sep 2020","0.000","0.000","46.000",
"20 Sep 2020","0.000","2.000","72.000",
"13 Sep 2020","0.000","0.000","31.000",
"06 Sep 2020","0.000","0.000","15.000",
"30 Aug 2020","0.000","0.000","4.000",
"23 Aug 2020","0.000","1.000","26.000",
"16 Aug 2020","0.000","0.000","11.000",
"09 Aug 2020","0.000","1.000","7.000",
"02 Aug 2020","0.000","0.000","17.000",
