"Date","BoardValue","NationalValue",
"01 Apr 2021","1067.000","32600.000",
"01 Mar 2021","1095.000","33840.000",
"01 Feb 2021","717.000","30450.000",
"01 Jan 2021","756.000","35173.000",
"01 Dec 2020","872.000","33343.000",
"01 Nov 2020","978.000","33463.000",
"01 Oct 2020","816.000","33256.000",
"01 Sep 2020","904.000","32959.000",
"01 Aug 2020","923.000","32318.000",
"01 Jul 2020","842.000","28377.000",
"01 Jun 2020","795.000","23729.000",
"01 May 2020","731.000","21225.000",
"01 Apr 2020","566.000","20293.000",
"01 Mar 2020","1092.000","45009.000",
"01 Feb 2020","1230.000","46875.000",
"01 Jan 2020","1112.000","47529.000",
"01 Dec 2019","778.000","45404.000",
"01 Nov 2019","790.000","44915.000",
"01 Oct 2019","799.000","46240.000",
"01 Sep 2019","1115.000","45632.000",
"01 Aug 2019","1138.000","46897.000",
"01 Jun 2019","1021.000","42252.000",
"01 May 2019","967.000","45061.000",
"01 Apr 2019","818.000","40994.000",
"01 Mar 2019","884.000","43419.000",
"01 Feb 2019","926.000","40813.000",
"01 Jan 2019","1028.000","43863.000",
"01 Dec 2018","1122.000","42732.000",
"01 Nov 2018","1401.000","43918.000",
"01 Oct 2018","890.000","47302.000",
"01 Sep 2018","1080.000","45470.000",
"01 Aug 2018","882.000","43672.000",
"01 Jul 2018","1005.000","43511.000",
"01 Jun 2018","1059.000","42375.000",
"01 May 2018","1362.000","43244.000",
"01 Apr 2018","1005.000","41453.000",
"01 Mar 2018","1106.000","42628.000",
"01 Feb 2018","854.000","38394.000",
"01 Jan 2018","1185.000","40152.000",
"01 Dec 2017","1405.000","41898.000",
"01 Nov 2017","1405.000","42320.000",
"01 Oct 2017","1300.000","44494.000",
"01 Sep 2017","1179.000","42110.000",
"01 Aug 2017","1168.000","41632.000",
"01 Jul 2017","1301.000","40667.000",
"01 Jun 2017","910.000","39252.000",
"01 May 2017","970.000","39651.000",
"01 Apr 2017","1070.000","40925.000",
"01 Mar 2017","890.000","41493.000",
"01 Feb 2017","693.000","40246.000",
"01 Jan 2017","912.000","44222.000",
"01 Dec 2016","917.000","45067.000",
"01 Nov 2016","965.000","45639.000",
"01 Oct 2016","974.000","48104.000",
"01 Sep 2016","795.000","45074.000",
"01 Aug 2016","936.000","45551.000",
"01 Jul 2016","790.000","43919.000",
