"Date","BoardValue","NationalValue",
"31 Mar 2021","209.700","63761.800",
"31 Dec 2020","210.400","62346.600",
"30 Sep 2020","205.100","61775.000",
"30 Jun 2020","221.300","63178.100",
"31 Mar 2020","202.500","60811.800",
"31 Dec 2019","196.400","60651.000",
"30 Sep 2019","189.500","60014.900",
"31 Mar 2019","187.930","60070.480",
"31 Dec 2018","188.000","60144.000",
"30 Sep 2018","187.000","59489.000",
"30 Jun 2018","181.730","59455.860",
"31 Mar 2018","186.700","59892.000",
"31 Dec 2017","189.600","60037.900",
"30 Sep 2017","193.500","59412.800",
"30 Jun 2017","188.800","59377.900",
"31 Mar 2017","187.000","59798.600",
"31 Dec 2016","184.600","59709.100",
"30 Sep 2016","183.190","59161.045",
"30 Jun 2016","183.510","59188.732",
"31 Mar 2016","179.300","59372.400",
"31 Dec 2015","179.000","59287.400",
"30 Sep 2015","171.600","58923.000",
"30 Jun 2015","172.000","59073.600",
"31 Mar 2015","169.466","59174.563",
"31 Dec 2014","170.226","59003.790",
"30 Sep 2014","167.726","58407.472",
"30 Jun 2014","170.286","58462.293",
"31 Mar 2014","169.007","58172.734",
