"Date","HospitalValue","BoardValue","NationalValue",
"20 Jun 2021","N/A","967.000","4889.000",
"13 Jun 2021","N/A","845.000","4491.000",
"06 Jun 2021","N/A","844.000","4622.000",
"30 May 2021","N/A","700.000","3746.000",
"23 May 2021","N/A","882.000","3443.000",
"16 May 2021","N/A","760.000","3922.000",
"09 May 2021","N/A","555.000","3014.000",
"02 May 2021","N/A","677.000","2850.000",
"25 Apr 2021","N/A","542.000","2837.000",
"18 Apr 2021","N/A","606.000","2805.000",
"11 Apr 2021","N/A","543.000","2993.000",
"04 Apr 2021","N/A","513.000","3122.000",
"28 Mar 2021","N/A","361.000","2537.000",
"21 Mar 2021","N/A","600.000","2831.000",
"14 Mar 2021","N/A","623.000","2285.000",
"07 Mar 2021","N/A","455.000","2244.000",
"28 Feb 2021","N/A","518.000","2816.000",
"21 Feb 2021","N/A","656.000","2986.000",
"14 Feb 2021","N/A","464.000","2232.000",
"07 Feb 2021","N/A","605.000","2544.000",
"31 Jan 2021","N/A","524.000","2360.000",
"24 Jan 2021","N/A","412.000","2355.000",
"17 Jan 2021","N/A","392.000","2321.000",
"10 Jan 2021","N/A","407.000","3205.000",
"03 Jan 2021","N/A","492.000","2844.000",
"27 Dec 2020","N/A","345.000","2086.000",
"20 Dec 2020","N/A","562.000","3409.000",
"13 Dec 2020","N/A","667.000","3117.000",
"06 Dec 2020","N/A","604.000","2256.000",
"29 Nov 2020","N/A","357.000","1980.000",
"22 Nov 2020","N/A","404.000","2176.000",
"15 Nov 2020","N/A","382.000","2401.000",
"08 Nov 2020","N/A","582.000","2665.000",
"01 Nov 2020","N/A","490.000","2780.000",
"25 Oct 2020","N/A","289.000","2616.000",
"18 Oct 2020","N/A","333.000","1972.000",
"11 Oct 2020","N/A","477.000","2661.000",
"04 Oct 2020","N/A","324.000","1828.000",
"27 Sep 2020","N/A","319.000","1753.000",
"20 Sep 2020","N/A","442.000","2260.000",
"13 Sep 2020","N/A","489.000","2236.000",
"06 Sep 2020","N/A","449.000","2196.000",
"30 Aug 2020","N/A","327.000","1778.000",
"23 Aug 2020","N/A","436.000","1965.000",
"16 Aug 2020","N/A","318.000","2075.000",
"09 Aug 2020","N/A","222.000","1623.000",
"02 Aug 2020","N/A","284.000","1509.000",
"26 Jul 2020","N/A","189.000","1346.000",
"19 Jul 2020","N/A","225.000","1226.000",
"12 Jul 2020","N/A","144.000","1069.000",
"05 Jul 2020","N/A","136.000","907.000",
"28 Jun 2020","N/A","185.000","985.000",
"21 Jun 2020","N/A","185.000","1039.000",
"14 Jun 2020","N/A","143.000","824.000",
"07 Jun 2020","N/A","173.000","1077.000",
"31 May 2020","N/A","144.000","957.000",
"24 May 2020","N/A","127.000","830.000",
"17 May 2020","N/A","117.000","667.000",
"10 May 2020","N/A","107.000","771.000",
"03 May 2020","N/A","156.000","841.000",
"26 Apr 2020","N/A","118.000","794.000",
"19 Apr 2020","N/A","94.000","611.000",
"12 Apr 2020","N/A","80.000","748.000",
"05 Apr 2020","N/A","84.000","822.000",
"29 Mar 2020","N/A","115.000","876.000",
"22 Mar 2020","N/A","163.000","1296.000",
"15 Mar 2020","N/A","533.000","3156.000",
"08 Mar 2020","N/A","1034.000","4316.000",
"01 Mar 2020","N/A","630.000","3934.000",
"23 Feb 2020","N/A","821.000","4284.000",
"16 Feb 2020","N/A","691.000","3239.000",
"09 Feb 2020","N/A","701.000","3575.000",
"02 Feb 2020","N/A","912.000","4068.000",
"26 Jan 2020","N/A","670.000","3507.000",
"19 Jan 2020","N/A","669.000","3576.000",
"12 Jan 2020","N/A","610.000","4685.000",
"05 Jan 2020","N/A","499.000","4776.000",
"29 Dec 2019","N/A","588.000","3720.000",
"22 Dec 2019","N/A","1128.000","5606.000",
"15 Dec 2019","N/A","1001.000","5760.000",
"08 Dec 2019","N/A","827.000","4658.000",
"01 Dec 2019","N/A","958.000","5231.000",
"24 Nov 2019","N/A","783.000","4411.000",
"17 Nov 2019","N/A","790.000","4127.000",
"10 Nov 2019","N/A","872.000","4400.000",
"03 Nov 2019","N/A","728.000","3926.000",
"27 Oct 2019","N/A","553.000","3822.000",
"20 Oct 2019","N/A","476.000","3686.000",
"13 Oct 2019","N/A","737.000","4143.000",
"06 Oct 2019","N/A","677.000","4112.000",
"29 Sep 2019","N/A","583.000","4228.000",
"22 Sep 2019","N/A","669.000","3766.000",
"15 Sep 2019","N/A","560.000","3408.000",
"08 Sep 2019","N/A","455.000","2960.000",
"01 Sep 2019","N/A","444.000","3322.000",
"25 Aug 2019","N/A","583.000","3370.000",
"18 Aug 2019","N/A","554.000","2900.000",
"11 Aug 2019","N/A","391.000","3130.000",
"04 Aug 2019","N/A","426.000","3122.000",
"28 Jul 2019","N/A","444.000","3340.000",
"21 Jul 2019","N/A","363.000","2752.000",
"14 Jul 2019","N/A","240.000","2475.000",
"07 Jul 2019","N/A","356.000","2721.000",
"30 Jun 2019","N/A","539.000","3424.000",
"23 Jun 2019","N/A","406.000","3016.000",
"16 Jun 2019","N/A","685.000","2921.000",
"09 Jun 2019","N/A","695.000","3490.000",
"02 Jun 2019","N/A","563.000","3120.000",
"26 May 2019","N/A","460.000","2861.000",
"19 May 2019","N/A","686.000","3509.000",
"12 May 2019","N/A","568.000","3022.000",
"05 May 2019","N/A","530.000","3338.000",
"28 Apr 2019","N/A","604.000","3725.000",
"21 Apr 2019","N/A","566.000","3335.000",
"14 Apr 2019","N/A","491.000","2719.000",
"07 Apr 2019","N/A","703.000","3028.000",
"31 Mar 2019","N/A","661.000","2662.000",
"24 Mar 2019","N/A","612.000","2756.000",
"17 Mar 2019","N/A","678.000","2926.000",
"10 Mar 2019","N/A","504.000","2579.000",
"03 Mar 2019","N/A","403.000","2439.000",
"24 Feb 2019","N/A","562.000","3077.000",
"17 Feb 2019","N/A","860.000","3731.000",
"10 Feb 2019","N/A","778.000","3689.000",
"03 Feb 2019","N/A","699.000","3166.000",
"27 Jan 2019","N/A","580.000","3078.000",
"20 Jan 2019","N/A","509.000","2867.000",
"13 Jan 2019","N/A","567.000","3705.000",
"06 Jan 2019","N/A","588.000","3531.000",
"30 Dec 2018","N/A","510.000","2679.000",
"23 Dec 2018","N/A","701.000","2975.000",
"16 Dec 2018","N/A","570.000","3157.000",
"09 Dec 2018","N/A","748.000","3442.000",
"02 Dec 2018","N/A","561.000","3083.000",
"25 Nov 2018","N/A","503.000","2231.000",
"18 Nov 2018","N/A","524.000","2881.000",
"11 Nov 2018","N/A","613.000","2895.000",
"04 Nov 2018","N/A","327.000","2368.000",
"28 Oct 2018","N/A","351.000","2000.000",
"21 Oct 2018","N/A","298.000","1890.000",
"14 Oct 2018","N/A","652.000","2572.000",
"07 Oct 2018","N/A","774.000","2793.000",
"30 Sep 2018","N/A","677.000","2656.000",
"23 Sep 2018","N/A","863.000","3065.000",
"16 Sep 2018","N/A","833.000","2721.000",
"09 Sep 2018","N/A","750.000","2876.000",
"02 Sep 2018","N/A","601.000","2612.000",
"26 Aug 2018","N/A","823.000","2608.000",
"19 Aug 2018","N/A","696.000","2490.000",
"12 Aug 2018","N/A","794.000","2531.000",
"05 Aug 2018","N/A","642.000","2236.000",
"29 Jul 2018","N/A","712.000","2174.000",
"22 Jul 2018","N/A","650.000","2206.000",
"15 Jul 2018","N/A","553.000","1980.000",
"08 Jul 2018","N/A","709.000","2304.000",
"01 Jul 2018","N/A","767.000","2599.000",
"24 Jun 2018","N/A","757.000","2129.000",
"17 Jun 2018","N/A","587.000","2116.000",
"10 Jun 2018","N/A","614.000","2410.000",
"03 Jun 2018","N/A","651.000","2694.000",
"27 May 2018","N/A","658.000","2165.000",
"20 May 2018","N/A","523.000","2010.000",
"13 May 2018","N/A","835.000","2578.000",
"06 May 2018","N/A","709.000","2234.000",
"29 Apr 2018","N/A","750.000","2471.000",
