"Date","HospitalValue","BoardValue","NationalValue",
"31 May 2021","N/A","1096.000","16640.000",
"30 Apr 2021","N/A","885.000","13050.000",
"31 Mar 2021","N/A","808.000","11949.000",
"28 Feb 2021","N/A","682.000","11133.000",
"31 Jan 2021","N/A","925.000","11991.000",
"31 Dec 2020","N/A","942.000","12807.000",
"31 Oct 2020","N/A","821.000","11186.000",
"30 Sep 2020","N/A","582.000","9184.000",
"31 Aug 2020","N/A","611.000","8692.000",
"31 Jul 2020","N/A","601.000","5510.000",
"30 Jun 2020","N/A","297.000","4478.000",
"31 May 2020","N/A","260.000","3814.000",
"30 Apr 2020","N/A","398.000","3351.000",
"31 Mar 2020","N/A","743.000","10886.000",
"29 Feb 2020","N/A","800.000","16602.000",
"31 Jan 2020","N/A","1076.000","19283.000",
"31 Dec 2019","N/A","1186.000","22871.000",
"30 Nov 2019","N/A","979.000","20541.000",
"31 Oct 2019","N/A","906.000","17923.000",
"30 Sep 2019","N/A","917.000","16187.000",
"31 Aug 2019","N/A","753.000","14372.000",
"31 Jul 2019","N/A","831.000","13252.000",
"30 Jun 2019","N/A","829.000","14278.000",
"31 May 2019","N/A","715.000","14011.000",
"30 Apr 2019","N/A","738.000","14643.000",
"31 Mar 2019","N/A","623.000","12538.000",
"28 Feb 2019","N/A","1019.000","13886.000",
"31 Jan 2019","N/A","799.000","15613.000",
"31 Dec 2018","N/A","739.000","14409.000",
"30 Nov 2018","N/A","603.000","11827.000",
"31 Oct 2018","N/A","508.000","10743.000",
"30 Sep 2018","N/A","627.000","12789.000",
"31 Aug 2018","N/A","586.000","11615.000",
"31 Jul 2018","N/A","514.000","10178.000",
"30 Jun 2018","N/A","595.000","10550.000",
"31 May 2018","N/A","573.000","10633.000",
"30 Apr 2018","N/A","635.000","13792.000",
"31 Mar 2018","N/A","677.000","16610.000",
"28 Feb 2018","N/A","647.000","11746.000",
"31 Jan 2018","N/A","873.000","16568.000",
"31 Dec 2017","N/A","839.000","21218.000",
"30 Nov 2017","N/A","436.000","8886.000",
"31 Oct 2017","N/A","414.000","7676.000",
"30 Sep 2017","N/A","667.000","9174.000",
"31 Aug 2017","N/A","514.000","7006.000",
"31 Jul 2017","N/A","446.000","5859.000",
"01 Jun 2017","N/A","335.000","6315.000",
"31 May 2017","N/A","396.000","9091.000",
"30 Apr 2017","N/A","433.000","9011.000",
"01 Mar 2017","N/A","458.000","8603.000",
"01 Feb 2017","N/A","461.000","8863.000",
"01 Jan 2017","N/A","544.000","10484.000",
"01 Dec 2016","N/A","676.000","9667.000",
"01 Nov 2016","N/A","353.000","8320.000",
"01 Oct 2016","N/A","541.000","8309.000",
"01 Sep 2016","N/A","530.000","7262.000",
"01 Aug 2016","N/A","387.000","7499.000",
"01 Jul 2016","N/A","383.000","5754.000",
"01 Jun 2016","N/A","321.000","6001.000",
"01 May 2016","N/A","409.000","8205.000",
"01 Apr 2016","N/A","361.000","6476.000",
"01 Mar 2016","N/A","480.000","10039.000",
"01 Feb 2016","N/A","405.000","9015.000",
"01 Jan 2016","N/A","404.000","10620.000",
"01 Dec 2015","N/A","359.000","6351.000",
"01 Nov 2015","N/A","333.000","6515.000",
"01 Oct 2015","N/A","335.000","7105.000",
"01 Sep 2015","N/A","314.000","6283.000",
"01 Aug 2015","N/A","522.000","6786.000",
"01 Jul 2015","N/A","341.000","5491.000",
"01 Jun 2015","N/A","514.000","7639.000",
"01 May 2015","N/A","431.000","8993.000",
"01 Apr 2015","N/A","514.000","9671.000",
"31 Mar 2015","N/A","604.000","10770.000",
"28 Feb 2015","N/A","876.000","14619.000",
"31 Jan 2015","N/A","1148.000","16628.000",
"31 Dec 2014","N/A","633.000","13079.000",
"30 Nov 2014","N/A","549.000","10746.000",
"31 Oct 2014","N/A","713.000","10914.000",
"30 Sep 2014","N/A","674.000","9271.000",
"31 Aug 2014","N/A","650.000","9710.000",
"31 Jul 2014","N/A","475.000","7856.000",
"30 Jun 2014","N/A","483.000","8697.000",
"31 May 2014","N/A","653.000","10649.000",
"30 Apr 2014","N/A","527.000","9653.000",
"31 Mar 2014","N/A","625.000","9438.000",
"28 Feb 2014","N/A","698.000","10007.000",
"31 Jan 2014","N/A","505.000","10031.000",
