"Date","HospitalValue","BoardValue","NationalValue",
"01 Apr 2021","0.030","0.030","0.014",
"01 Mar 2021","0.015","0.015","0.016",
"01 Feb 2021","0.033","0.033","0.015",
"01 Jan 2021","0.015","0.015","0.024",
"01 Dec 2020","0.047","0.047","0.023",
"01 Nov 2020","0.025","0.025","0.019",
"01 Oct 2020","0.025","0.025","0.020",
"01 Sep 2020","0.022","0.022","0.012",
"01 Aug 2020","0.011","0.011","0.011",
"01 Jul 2020","0.021","0.021","0.013",
"01 Jun 2020","0.016","0.016","0.011",
"01 May 2020","0.040","0.040","0.013",
"01 Apr 2020","0.055","0.055","0.041",
"01 Mar 2020","0.124","0.124","0.059",
"01 Feb 2020","0.007","0.007","0.020",
"01 Jan 2020","0.023","0.023","0.026",
"01 Dec 2019","0.010","0.010","0.028",
"01 Nov 2019","0.009","0.009","0.024",
"01 Oct 2019","0.018","0.018","0.017",
"01 Sep 2019","0.021","0.021","0.020",
"01 Aug 2019","0.003","0.003","0.020",
"01 Jul 2019","0.020","0.020","0.020",
"01 Jun 2019","0.020","0.020","0.020",
"01 May 2019","0.010","0.010","0.017",
"01 Apr 2019","0.032","0.032","0.018",
"01 Mar 2019","0.011","0.011","0.016",
"01 Feb 2019","0.022","0.022","0.021",
"01 Jan 2019","0.026","0.026","0.022",
"01 Dec 2018","0.009","0.009","0.022",
"01 Nov 2018","0.018","0.018","0.034",
"01 Oct 2018","0.021","0.021","0.017",
"01 Sep 2018","0.000","0.000","0.016",
"01 Aug 2018","0.036","0.036","0.019",
"01 Jul 2018","0.000","0.000","0.021",
"30 Jun 2018","0.005","0.005","0.014",
"31 May 2018","0.009","0.009","0.016",
"30 Apr 2018","0.000","0.000","0.022",
"31 Mar 2018","0.007","0.007","0.041",
"28 Feb 2018","0.000","0.000","0.027",
"31 Jan 2018","0.004","0.004","0.045",
"31 Dec 2017","0.000","0.000","0.032",
"30 Nov 2017","0.012","0.012","0.022",
"31 Oct 2017","0.005","0.005","0.019",
"30 Sep 2017","0.000","0.000","0.020",
"31 Aug 2017","0.011","0.011","0.017",
"31 Jul 2017","0.006","0.006","0.016",
"30 Jun 2017","0.005","0.005","0.016",
"31 May 2017","0.010","0.010","0.017",
"30 Apr 2017","0.011","0.011","0.020",
"31 Mar 2017","0.004","0.004","0.019",
"28 Feb 2017","0.000","0.000","0.021",
"31 Jan 2017","0.005","0.005","0.025",
"31 Dec 2016","0.006","0.006","0.024",
"30 Nov 2016","0.014","0.014","0.021",
"31 Oct 2016","0.000","0.000","0.021",
"30 Sep 2016","0.004","0.004","0.021",
"31 Aug 2016","0.015","0.015","0.021",
"31 Jul 2016","0.037","0.037","0.017",
"30 Jun 2016","0.040","0.040","0.019",
"31 May 2016","0.052","0.052","0.020",
"30 Apr 2016","0.076","0.076","0.017",
"31 Mar 2016","0.042","0.042","0.023",
"29 Feb 2016","0.044","0.044","0.024",
"31 Jan 2016","0.000","0.000","0.030",
"31 Dec 2015","0.000","0.000","0.021",
"30 Nov 2015","0.015","0.015","0.018",
"31 Oct 2015","0.045","0.045","0.018",
"30 Sep 2015","0.019","0.019","0.017",
"31 Aug 2015","0.033","0.033","0.017",
"31 Jul 2015","0.048","0.048","0.016",
"30 Jun 2015","0.042","0.042","0.015",
"31 May 2015","0.027","0.027","0.018",
