"Date","HospitalValue","BoardValue","NationalValue",
"20 Jun 2021","16.000","147.000","4889.000",
"13 Jun 2021","11.000","127.000","4491.000",
"06 Jun 2021","14.000","148.000","4622.000",
"30 May 2021","21.000","141.000","3746.000",
"23 May 2021","5.000","81.000","3443.000",
"16 May 2021","6.000","164.000","3922.000",
"09 May 2021","2.000","49.000","3014.000",
"02 May 2021","4.000","72.000","2850.000",
"25 Apr 2021","10.000","72.000","2837.000",
"18 Apr 2021","3.000","62.000","2805.000",
"11 Apr 2021","8.000","74.000","2993.000",
"04 Apr 2021","11.000","76.000","3122.000",
"28 Mar 2021","7.000","104.000","2537.000",
"21 Mar 2021","3.000","82.000","2831.000",
"14 Mar 2021","3.000","95.000","2285.000",
"07 Mar 2021","5.000","90.000","2244.000",
"28 Feb 2021","19.000","98.000","2816.000",
"21 Feb 2021","15.000","125.000","2986.000",
"14 Feb 2021","18.000","73.000","2232.000",
"07 Feb 2021","11.000","43.000","2544.000",
"31 Jan 2021","19.000","89.000","2360.000",
"24 Jan 2021","5.000","52.000","2355.000",
"17 Jan 2021","7.000","62.000","2321.000",
"10 Jan 2021","11.000","95.000","3205.000",
"03 Jan 2021","13.000","65.000","2844.000",
"27 Dec 2020","5.000","47.000","2086.000",
"20 Dec 2020","15.000","110.000","3409.000",
"13 Dec 2020","7.000","109.000","3117.000",
"06 Dec 2020","8.000","87.000","2256.000",
"29 Nov 2020","8.000","73.000","1980.000",
"22 Nov 2020","8.000","55.000","2176.000",
"15 Nov 2020","7.000","102.000","2401.000",
"08 Nov 2020","10.000","86.000","2665.000",
"01 Nov 2020","21.000","113.000","2780.000",
"25 Oct 2020","4.000","83.000","2616.000",
"18 Oct 2020","7.000","47.000","1972.000",
"11 Oct 2020","5.000","109.000","2661.000",
"04 Oct 2020","4.000","39.000","1828.000",
"27 Sep 2020","11.000","66.000","1753.000",
"20 Sep 2020","5.000","77.000","2260.000",
"13 Sep 2020","16.000","105.000","2236.000",
"06 Sep 2020","7.000","113.000","2196.000",
"30 Aug 2020","7.000","92.000","1778.000",
"23 Aug 2020","6.000","104.000","1965.000",
"16 Aug 2020","5.000","86.000","2075.000",
"09 Aug 2020","8.000","87.000","1623.000",
"02 Aug 2020","5.000","81.000","1509.000",
"26 Jul 2020","8.000","60.000","1346.000",
"19 Jul 2020","13.000","34.000","1226.000",
"12 Jul 2020","5.000","34.000","1069.000",
"05 Jul 2020","5.000","33.000","907.000",
"28 Jun 2020","4.000","29.000","985.000",
"21 Jun 2020","3.000","39.000","1039.000",
"14 Jun 2020","2.000","38.000","824.000",
"07 Jun 2020","11.000","67.000","1077.000",
"31 May 2020","5.000","47.000","957.000",
"24 May 2020","4.000","50.000","830.000",
"17 May 2020","6.000","58.000","667.000",
"10 May 2020","1.000","26.000","771.000",
"03 May 2020","4.000","38.000","841.000",
"26 Apr 2020","5.000","20.000","794.000",
"19 Apr 2020","7.000","25.000","611.000",
"12 Apr 2020","4.000","16.000","748.000",
"05 Apr 2020","2.000","25.000","822.000",
"29 Mar 2020","4.000","33.000","876.000",
"22 Mar 2020","3.000","42.000","1296.000",
"15 Mar 2020","11.000","78.000","3156.000",
"08 Mar 2020","9.000","138.000","4316.000",
"01 Mar 2020","5.000","100.000","3934.000",
"23 Feb 2020","3.000","119.000","4284.000",
"16 Feb 2020","8.000","103.000","3239.000",
"09 Feb 2020","7.000","100.000","3575.000",
"02 Feb 2020","6.000","105.000","4068.000",
"26 Jan 2020","5.000","60.000","3507.000",
"19 Jan 2020","3.000","74.000","3576.000",
"12 Jan 2020","13.000","147.000","4685.000",
"05 Jan 2020","17.000","105.000","4776.000",
"29 Dec 2019","5.000","112.000","3720.000",
"22 Dec 2019","5.000","158.000","5606.000",
"15 Dec 2019","9.000","128.000","5760.000",
"08 Dec 2019","4.000","143.000","4658.000",
"01 Dec 2019","8.000","129.000","5231.000",
"24 Nov 2019","7.000","122.000","4411.000",
"17 Nov 2019","11.000","122.000","4127.000",
"10 Nov 2019","1.000","102.000","4400.000",
"03 Nov 2019","3.000","148.000","3926.000",
"27 Oct 2019","5.000","101.000","3822.000",
"20 Oct 2019","4.000","132.000","3686.000",
"13 Oct 2019","1.000","78.000","4143.000",
"06 Oct 2019","7.000","90.000","4112.000",
"29 Sep 2019","7.000","89.000","4228.000",
"22 Sep 2019","7.000","89.000","3766.000",
"15 Sep 2019","10.000","115.000","3408.000",
"08 Sep 2019","10.000","120.000","2960.000",
"01 Sep 2019","4.000","111.000","3322.000",
"25 Aug 2019","4.000","99.000","3370.000",
"18 Aug 2019","9.000","88.000","2900.000",
"11 Aug 2019","2.000","87.000","3130.000",
"04 Aug 2019","5.000","100.000","3122.000",
"28 Jul 2019","2.000","65.000","3340.000",
"21 Jul 2019","18.000","97.000","2752.000",
"14 Jul 2019","10.000","114.000","2475.000",
"07 Jul 2019","10.000","120.000","2721.000",
"30 Jun 2019","10.000","96.000","3424.000",
"23 Jun 2019","4.000","60.000","3016.000",
"16 Jun 2019","8.000","79.000","2921.000",
"09 Jun 2019","5.000","94.000","3490.000",
"02 Jun 2019","12.000","103.000","3120.000",
"26 May 2019","6.000","98.000","2861.000",
"19 May 2019","3.000","69.000","3509.000",
"12 May 2019","6.000","115.000","3022.000",
"05 May 2019","2.000","93.000","3338.000",
"28 Apr 2019","4.000","112.000","3725.000",
"21 Apr 2019","11.000","128.000","3335.000",
"14 Apr 2019","13.000","84.000","2719.000",
"07 Apr 2019","3.000","80.000","3028.000",
"31 Mar 2019","9.000","52.000","2662.000",
"24 Mar 2019","12.000","52.000","2756.000",
"17 Mar 2019","16.000","85.000","2926.000",
