"Date","HospitalValue","BoardValue","NationalValue",
"20 Jun 2021","N/A","0.920","0.825",
"13 Jun 2021","N/A","0.927","0.841",
"06 Jun 2021","N/A","0.926","0.838",
"30 May 2021","N/A","0.894","0.857",
"23 May 2021","N/A","0.961","0.866",
"16 May 2021","N/A","0.947","0.848",
"09 May 2021","N/A","0.943","0.874",
"02 May 2021","N/A","0.955","0.880",
"25 Apr 2021","N/A","0.951","0.886",
"18 Apr 2021","N/A","0.921","0.880",
"11 Apr 2021","N/A","0.965","0.864",
"04 Apr 2021","N/A","0.953","0.862",
"28 Mar 2021","N/A","0.975","0.882",
"21 Mar 2021","N/A","0.955","0.869",
"14 Mar 2021","N/A","0.967","0.880",
"07 Mar 2021","N/A","0.969","0.881",
"28 Feb 2021","N/A","0.960","0.850",
"21 Feb 2021","N/A","0.965","0.837",
"14 Feb 2021","N/A","0.954","0.868",
"07 Feb 2021","N/A","0.963","0.842",
"31 Jan 2021","N/A","0.956","0.856",
"24 Jan 2021","N/A","0.939","0.856",
"17 Jan 2021","N/A","0.971","0.852",
"10 Jan 2021","N/A","0.945","0.826",
"03 Jan 2021","N/A","0.947","0.849",
"27 Dec 2020","N/A","0.950","0.873",
"20 Dec 2020","N/A","0.941","0.824",
"13 Dec 2020","N/A","0.944","0.836",
"06 Dec 2020","N/A","0.957","0.879",
"29 Nov 2020","N/A","0.970","0.899",
"22 Nov 2020","N/A","0.970","0.890",
"15 Nov 2020","N/A","0.978","0.882",
"08 Nov 2020","N/A","0.976","0.868",
"01 Nov 2020","N/A","0.974","0.863",
"25 Oct 2020","N/A","0.967","0.873",
"18 Oct 2020","N/A","0.977","0.901",
"11 Oct 2020","N/A","0.961","0.880",
"04 Oct 2020","N/A","0.974","0.916",
"27 Sep 2020","N/A","0.967","0.921",
"20 Sep 2020","N/A","0.967","0.905",
"13 Sep 2020","N/A","0.920","0.904",
"06 Sep 2020","N/A","0.931","0.907",
"30 Aug 2020","N/A","0.942","0.924",
"23 Aug 2020","N/A","0.945","0.918",
"16 Aug 2020","N/A","0.929","0.914",
"09 Aug 2020","N/A","0.965","0.929",
"02 Aug 2020","N/A","0.949","0.933",
"26 Jul 2020","N/A","0.966","0.940",
"19 Jul 2020","N/A","0.957","0.945",
"12 Jul 2020","N/A","0.966","0.950",
"05 Jul 2020","N/A","0.982","0.956",
"28 Jun 2020","N/A","0.982","0.955",
"21 Jun 2020","N/A","0.974","0.951",
"14 Jun 2020","N/A","0.980","0.957",
"07 Jun 2020","N/A","0.974","0.946",
"31 May 2020","N/A","0.957","0.952",
"24 May 2020","N/A","0.980","0.954",
"17 May 2020","N/A","0.985","0.959",
"10 May 2020","N/A","0.968","0.954",
"03 May 2020","N/A","0.979","0.949",
"26 Apr 2020","N/A","0.973","0.947",
"19 Apr 2020","N/A","0.985","0.953",
"12 Apr 2020","N/A","0.980","0.937",
"05 Apr 2020","N/A","0.969","0.927",
"29 Mar 2020","N/A","0.982","0.921",
"22 Mar 2020","N/A","0.977","0.922",
"15 Mar 2020","N/A","0.967","0.869",
"08 Mar 2020","N/A","0.951","0.835",
"01 Mar 2020","N/A","0.966","0.851",
"23 Feb 2020","N/A","0.973","0.835",
"16 Feb 2020","N/A","0.961","0.868",
"09 Feb 2020","N/A","0.975","0.863",
"02 Feb 2020","N/A","0.972","0.845",
"26 Jan 2020","N/A","0.979","0.866",
"19 Jan 2020","N/A","0.980","0.859",
"12 Jan 2020","N/A","0.962","0.815",
"05 Jan 2020","N/A","0.954","0.819",
"29 Dec 2019","N/A","0.966","0.851",
"22 Dec 2019","N/A","0.940","0.798",
"15 Dec 2019","N/A","0.967","0.789",
"08 Dec 2019","N/A","0.949","0.830",
"01 Dec 2019","N/A","0.964","0.811",
"24 Nov 2019","N/A","0.977","0.839",
"17 Nov 2019","N/A","0.954","0.851",
"10 Nov 2019","N/A","0.933","0.844",
"03 Nov 2019","N/A","0.965","0.857",
"27 Oct 2019","N/A","0.967","0.860",
"20 Oct 2019","N/A","0.959","0.860",
"13 Oct 2019","N/A","0.926","0.852",
"06 Oct 2019","N/A","0.949","0.854",
"29 Sep 2019","N/A","0.914","0.856",
"22 Sep 2019","N/A","0.943","0.872",
"15 Sep 2019","N/A","0.944","0.881",
"08 Sep 2019","N/A","0.970","0.895",
"01 Sep 2019","N/A","0.958","0.887",
"25 Aug 2019","N/A","0.941","0.882",
"18 Aug 2019","N/A","0.948","0.894",
"11 Aug 2019","N/A","0.953","0.886",
"04 Aug 2019","N/A","0.911","0.890",
"28 Jul 2019","N/A","0.930","0.883",
"21 Jul 2019","N/A","0.957","0.900",
"14 Jul 2019","N/A","0.980","0.909",
"07 Jul 2019","N/A","0.946","0.899",
"30 Jun 2019","N/A","0.912","0.880",
"23 Jun 2019","N/A","0.950","0.895",
"16 Jun 2019","N/A","0.936","0.896",
"09 Jun 2019","N/A","0.953","0.875",
"02 Jun 2019","N/A","0.947","0.887",
"26 May 2019","N/A","0.938","0.899",
"19 May 2019","N/A","0.956","0.880",
"12 May 2019","N/A","0.957","0.891",
"05 May 2019","N/A","0.952","0.880",
"28 Apr 2019","N/A","0.940","0.874",
"21 Apr 2019","N/A","0.935","0.883",
"14 Apr 2019","N/A","0.944","0.898",
"07 Apr 2019","N/A","0.975","0.884",
"31 Mar 2019","N/A","0.931","0.902",
"24 Mar 2019","N/A","0.968","0.899",
"17 Mar 2019","N/A","0.941","0.891",
"10 Mar 2019","N/A","0.963","0.903",
"03 Mar 2019","N/A","0.949","0.910",
"24 Feb 2019","N/A","0.943","0.886",
"17 Feb 2019","N/A","0.939","0.861",
"10 Feb 2019","N/A","0.945","0.864",
"03 Feb 2019","N/A","0.968","0.880",
"27 Jan 2019","N/A","0.968","0.884",
"20 Jan 2019","N/A","0.972","0.887",
"13 Jan 2019","N/A","0.960","0.857",
"06 Jan 2019","N/A","0.933","0.864",
"30 Dec 2018","N/A","0.960","0.894",
"23 Dec 2018","N/A","0.965","0.886",
"16 Dec 2018","N/A","0.961","0.879",
"09 Dec 2018","N/A","0.966","0.875",
"02 Dec 2018","N/A","0.983","0.880",
"25 Nov 2018","N/A","0.985","0.914",
"18 Nov 2018","N/A","0.962","0.893",
"11 Nov 2018","N/A","0.935","0.892",
"04 Nov 2018","N/A","0.967","0.909",
"28 Oct 2018","N/A","0.986","0.921",
"21 Oct 2018","N/A","0.988","0.923",
"14 Oct 2018","N/A","0.982","0.902",
"07 Oct 2018","N/A","0.972","0.895",
"30 Sep 2018","N/A","0.980","0.901",
