"Date","BoardValue","NationalValue",
"31 Mar 2021","16314.300","63761.800",
"31 Dec 2020","16086.300","62346.600",
"30 Sep 2020","15571.000","61775.000",
"30 Jun 2020","15582.500","63178.100",
"31 Mar 2020","15528.400","60811.800",
"31 Dec 2019","15578.400","60651.000",
"30 Sep 2019","15365.400","60014.900",
"31 Mar 2019","15464.860","60070.480",
"31 Dec 2018","15548.000","60144.000",
"30 Sep 2018","15325.000","59489.000",
"30 Jun 2018","15253.790","59455.860",
"31 Mar 2018","15382.600","59892.000",
"31 Dec 2017","15473.200","60037.900",
"30 Sep 2017","15383.600","59412.800",
"30 Jun 2017","15305.600","59377.900",
"31 Mar 2017","15468.300","59798.600",
"31 Dec 2016","15499.800","59709.100",
"30 Sep 2016","15331.920","59161.045",
"30 Jun 2016","15349.315","59188.732",
"31 Mar 2016","15401.100","59372.400",
"31 Dec 2015","15337.300","59287.400",
"30 Sep 2015","15227.200","58923.000",
"30 Jun 2015","15249.700","59073.600",
"31 Mar 2015","15292.545","59174.563",
"31 Dec 2014","15232.423","59003.790",
"30 Sep 2014","15207.828","58407.472",
"30 Jun 2014","15279.260","58462.293",
"31 Mar 2014","15209.154","58172.734",
