"Date","HospitalValue","BoardValue","NationalValue",
"31 May 2021","0.310","0.280","0.260",
"30 Apr 2021","0.304","0.279","0.267",
"31 Mar 2021","0.356","0.343","0.295",
"28 Feb 2021","0.376","0.351","0.315",
"31 Jan 2021","0.375","0.352","0.318",
"31 Dec 2020","0.352","0.314","0.298",
"31 Oct 2020","0.336","0.318","0.281",
"30 Sep 2020","0.301","0.281","0.259",
"31 Aug 2020","0.310","0.283","0.254",
"31 Jul 2020","0.329","0.372","0.268",
"30 Jun 2020","0.309","0.369","0.280",
"31 May 2020","0.397","0.403","0.295",
"30 Apr 2020","0.389","0.421","0.321",
"31 Mar 2020","0.311","0.312","0.262",
"29 Feb 2020","0.286","0.299","0.248",
"31 Jan 2020","0.279","0.298","0.253",
"31 Dec 2019","0.287","0.317","0.258",
"30 Nov 2019","0.273","0.309","0.252",
"31 Oct 2019","0.270","0.299","0.247",
"30 Sep 2019","0.254","0.286","0.231",
"31 Aug 2019","0.241","0.270","0.226",
"31 Jul 2019","0.256","0.267","0.228",
"30 Jun 2019","0.269","0.288","0.227",
"31 May 2019","0.267","0.286","0.230",
"30 Apr 2019","0.266","0.284","0.230",
"31 Mar 2019","0.291","0.309","0.237",
"28 Feb 2019","0.265","0.306","0.241",
"31 Jan 2019","0.304","0.326","0.253",
"31 Dec 2018","0.311","0.332","0.254",
"30 Nov 2018","0.285","0.325","0.244",
"31 Oct 2018","0.261","0.305","0.239",
"30 Sep 2018","0.264","0.293","0.226",
"31 Aug 2018","0.263","0.288","0.226",
"31 Jul 2018","0.253","0.265","0.217",
"30 Jun 2018","0.247","0.265","0.214",
"31 May 2018","0.238","0.266","0.214",
"30 Apr 2018","0.264","0.296","0.231",
"31 Mar 2018","0.298","0.319","0.242",
"28 Feb 2018","0.306","0.335","0.246",
"31 Jan 2018","0.299","0.332","0.259",
"31 Dec 2017","0.303","0.348","0.253",
"30 Nov 2017","0.307","0.335","0.243",
"31 Oct 2017","0.299","0.325","0.235",
"30 Sep 2017","0.294","0.308","0.229",
"31 Aug 2017","0.281","0.296","0.223",
"31 Jul 2017","0.277","0.292","0.226",
"01 Jun 2017","0.313","0.312","0.225",
"31 May 2017","0.341","0.322","0.222",
"30 Apr 2017","0.356","0.344","0.231",
"01 Mar 2017","0.391","0.356","0.236",
"01 Feb 2017","0.419","0.374","0.251",
"01 Jan 2017","0.440","0.386","0.256",
"01 Dec 2016","0.390","0.379","0.255",
"01 Nov 2016","0.397","0.374","0.245",
"01 Oct 2016","0.391","0.357","0.239",
"01 Sep 2016","0.379","0.346","0.225",
"01 Aug 2016","0.358","0.337","0.225",
"01 Jul 2016","0.346","0.326","0.231",
"01 Jun 2016","0.355","0.323","0.221",
"01 May 2016","0.355","0.330","0.222",
"01 Apr 2016","0.388","0.375","0.241",
"01 Mar 2016","0.367","0.384","0.238",
"01 Feb 2016","0.394","0.414","0.246",
"01 Jan 2016","0.405","0.422","0.256",
"01 Dec 2015","0.423","0.434","0.263",
"01 Nov 2015","0.409","0.416","0.251",
"01 Oct 2015","0.399","0.394","0.243",
"01 Sep 2015","0.377","0.384","0.232",
"01 Aug 2015","0.371","0.370","0.231",
"01 Jul 2015","0.370","0.369","0.237",
"01 Jun 2015","0.368","0.372","0.231",
"01 May 2015","0.361","0.378","0.242",
"01 Apr 2015","0.357","0.378","0.246",
"31 Mar 2015","0.367","0.387","0.251",
"28 Feb 2015","0.379","0.408","0.259",
"31 Jan 2015","0.403","0.411","0.268",
"31 Dec 2014","0.411","0.426","0.270",
"30 Nov 2014","0.390","0.403","0.252",
"31 Oct 2014","0.385","0.385","0.251",
"30 Sep 2014","0.363","0.364","0.232",
"31 Aug 2014","0.375","0.369","0.236",
"31 Jul 2014","0.348","0.348","0.230",
"30 Jun 2014","0.344","0.348","0.228",
"31 May 2014","0.365","0.365","0.237",
"30 Apr 2014","0.360","0.362","0.243",
"31 Mar 2014","0.370","0.380","0.243",
"28 Feb 2014","0.379","0.387","0.257",
"31 Jan 2014","0.405","0.403","0.269",
