"Date","BoardValue","NationalValue",
"31 Mar 2021","40.000","43.000",
"31 Dec 2020","37.000","42.000",
"30 Sep 2020","40.000","37.000",
"30 Jun 2020","33.000","37.000",
"31 Mar 2020","36.000","41.000",
"31 Dec 2019","37.000","43.000",
"30 Sep 2019","41.000","43.000",
"30 Jun 2019","41.000","43.000",
"31 Mar 2019","40.000","43.000",
"31 Dec 2018","39.000","43.000",
"30 Sep 2018","62.000","101.000",
"31 Mar 2018","38.000","43.000",
"31 Dec 2017","42.000","41.000",
"01 Jul 2017","36.000","40.000",
"01 Apr 2017","41.000","41.000",
"01 Jan 2017","42.000","40.000",
"01 Oct 2016","37.000","40.000",
"01 Jul 2016","44.000","41.000",
"01 Apr 2016","43.500","39.000",
"01 Jan 2016","40.000","40.000",
"01 Oct 2015","44.000","39.000",
"01 Jul 2015","42.000","39.000",
"01 Apr 2015","39.000","37.000",
"01 Jan 2015","42.000","37.000",
"01 Oct 2014","41.000","37.000",
"01 Jul 2014","41.000","39.000",
