"Date","BoardValue","NationalValue",
"01 Mar 2021","0.747","0.749",
"01 Feb 2021","0.725","0.766",
"01 Jan 2021","0.716","0.764",
"01 Dec 2020","0.730","0.738",
"01 Nov 2020","0.707","0.713",
"01 Oct 2020","0.672","0.700",
"01 Sep 2020","0.633","0.668",
"01 Aug 2020","0.592","0.659",
"01 Jul 2020","0.583","0.700",
"01 Jun 2020","0.643","0.778",
"01 May 2020","0.729","0.807",
"01 Apr 2020","0.723","0.812",
"01 Mar 2020","0.768","0.802",
"01 Feb 2020","0.778","0.774",
"01 Jan 2020","0.781","0.771",
"01 Dec 2019","0.765","0.789",
"01 Nov 2019","0.790","0.772",
"01 Oct 2019","0.775","0.778",
"01 Sep 2019","0.778","0.769",
"01 Aug 2019","0.791","0.779",
"01 Jul 2019","0.802","0.792",
"01 Jun 2019","0.794","0.792",
"01 May 2019","0.804","0.792",
"01 Apr 2019","0.802","0.785",
"01 Mar 2019","0.803","0.773",
"01 Feb 2019","0.797","0.779",
"01 Jan 2019","0.803","0.779",
"01 Dec 2018","0.795","0.795",
"01 Nov 2018","0.800","0.786",
"01 Oct 2018","0.800","0.790",
"01 Sep 2018","0.790","0.812",
"01 Aug 2018","0.816","0.825",
"01 Jul 2018","0.878","0.830",
"01 Jun 2018","0.826","0.828",
"01 May 2018","0.821","0.826",
"01 Apr 2018","0.797","0.809",
"01 Mar 2018","0.817","0.812",
"01 Feb 2018","0.813","0.810",
"01 Jan 2018","0.791","0.810",
"01 Dec 2017","0.766","0.825",
"01 Nov 2017","0.793","0.815",
"01 Oct 2017","0.776","0.813",
"01 Sep 2017","0.747","0.814",
"01 Aug 2017","0.774","0.824",
"01 Jul 2017","0.769","0.832",
"01 Jun 2017","0.820","0.848",
"01 May 2017","0.799","0.847",
"01 Apr 2017","0.774","0.835",
"01 Mar 2017","0.782","0.832",
"01 Feb 2017","0.783","0.830",
"01 Jan 2017","0.771","0.832",
"01 Dec 2016","0.774","0.838",
"01 Nov 2016","0.798","0.838",
"01 Oct 2016","0.803","0.842",
"01 Sep 2016","0.798","0.847",
"01 Aug 2016","0.821","0.860",
"01 Jul 2016","0.837","0.866",
"01 Jun 2016","0.838","0.870",
"01 May 2016","0.800","0.872",
"01 Apr 2016","0.779","0.861",
"01 Mar 2016","0.787","0.866",
"01 Feb 2016","0.780","0.862",
"01 Jan 2016","0.774","0.867",
"01 Dec 2015","0.783","0.871",
"01 Nov 2015","0.797","0.863",
"01 Oct 2015","0.824","0.865",
"01 Sep 2015","0.811","0.872",
"01 Aug 2015","0.811","0.879",
"01 Jul 2015","0.818","0.880",
"01 Jun 2015","0.783","0.883",
"01 May 2015","0.778","0.885",
"01 Apr 2015","0.782","0.876",
"01 Mar 2015","0.759","0.878",
"01 Feb 2015","0.742","0.873",
"01 Jan 2015","0.743","0.874",
"01 Dec 2014","0.777","0.886",
"01 Nov 2014","0.755","0.877",
"01 Oct 2014","0.756","0.891",
"01 Sep 2014","0.779","0.894",
"01 Aug 2014","0.781","0.895",
"01 Jul 2014","0.761","0.899",
"01 Jun 2014","0.788","0.904",
"01 May 2014","0.806","0.901",
"01 Apr 2014","0.826","0.893",
"01 Mar 2014","0.830","0.892",
"01 Feb 2014","0.908","0.895",
"01 Jan 2014","N/A","0.898",
